BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
771,2026-04-16 10:50:00,Unstable Rotational Balance,Balance->Unresolved->Balance->Balance,1.8464393446652445,0.5555555555555556,0.4,21.737,0.0,0.516739229893525,0.09166666666666667,0.1817988095238095,0.061111111111111116,0.8393861904761905,RotationalPressure,0.8393861904761905
772,2026-04-16 10:55:00,Unstable Rotational Balance,Unresolved->Balance->Balance->Balance,1.5219280948830343,0.4444444444444444,0.4,21.737000000000002,0.0,0.5159735903043561,0.15041156257766963,0.1609654761904762,0.09376838295869927,0.7806412945651874,RotationalPressure,0.7806412945651874
773,2026-04-16 11:00:00,Unstable Rotational Balance,Balance->Balance->Balance->Unresolved,1.360964047439353,0.4444444444444444,0.5,16.842000000000002,0.0,0.5187169612558196,0.2272891146226416,0.14348333333333332,0.145495302590596,0.7384375520440251,RotationalPressure,0.7384375520440251
774,2026-04-16 11:05:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.9999999999971146,0.4444444444444444,0.5,16.842000000000002,0.0,0.5243359655670312,0.40625000000063116,0.14348333333333332,0.618055555555736,0.4094766666660355,CompressionPressure,0.618055555555736
775,2026-04-16 11:10:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.9999999999971146,0.4444444444444444,0.5,16.842,0.0,0.5302511826717575,0.40625000000063116,0.1434833333333333,0.618055555555736,0.40947666666603544,CompressionPressure,0.618055555555736
776,2026-04-16 11:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.5555555555555556,0.5,16.842000000000002,0.0,0.56581538476677,0.2856224479559749,0.16431666666666667,0.5677175248128182,0.5301042187106917,CompressionPressure,0.5677175248128182
777,2026-04-16 11:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.4444444444444444,0.5,16.842000000000002,0.0,0.6013795868617825,0.3000522787324674,0.14348333333333332,0.5877133494791177,0.5156743879341993,CompressionPressure,0.5877133494791177
778,2026-04-16 11:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.3333333333333333,0.4,10.526,0.0,0.6398194223165433,0.2813545574639881,0.10009285714285714,0.5684822545135204,0.4836825853931548,CompressionPressure,0.5684822545135204
779,2026-04-16 11:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.2222222222222222,0.4,8.421,0.0,0.6753836244115557,0.3337448959110029,0.07174166666666665,0.5993239385142548,0.428285104088997,CompressionPressure,0.5993239385142548
780,2026-04-16 11:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.2222222222222222,0.5,2.105,0.0,0.7138234598663166,0.3833856120658007,0.0491845238095238,0.6432689050346733,0.4112881974580088,CompressionPressure,0.6432689050346733
781,2026-04-16 11:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.2222222222222222,0.6,2.105,0.0,0.7522632953210774,0.45010455746398803,0.0491845238095238,0.6920933656246315,0.38623591872648816,CompressionPressure,0.6920933656246315
782,2026-04-16 11:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.1567796494427114,0.2222222222222222,0.7,2.105,0.0,0.7907031307758382,0.5386211183510735,0.0491845238095238,0.747145716354275,0.3393860245060693,CompressionPressure,0.747145716354275
783,2026-04-16 11:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.829142966230599,0.7170782292440206,0.02083333333333333,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
784,2026-04-16 11:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.8647071683256116,0.8140738805696426,0.02083333333333333,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
785,2026-04-16 12:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
786,2026-04-16 12:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
787,2026-04-16 12:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
788,2026-04-16 12:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
789,2026-04-16 12:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
790,2026-04-16 12:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
791,2026-04-16 12:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
792,2026-04-16 12:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
793,2026-04-16 12:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
794,2026-04-16 12:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
795,2026-04-16 12:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
796,2026-04-16 12:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
797,2026-04-16 13:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
798,2026-04-16 13:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
799,2026-04-16 13:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
800,2026-04-16 13:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
801,2026-04-16 13:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
802,2026-04-16 13:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
803,2026-04-16 13:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
804,2026-04-16 13:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
805,2026-04-16 13:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
806,2026-04-16 13:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
807,2026-04-16 13:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
808,2026-04-16 13:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
809,2026-04-16 14:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
810,2026-04-17 06:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
811,2026-04-17 06:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
812,2026-04-17 06:45:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.4689955935863958,0.1111111111111111,0.9,6.364,0.0,0.8590881640143999,0.7140738805696426,0.04356190476190476,0.4512433309564058,0.15335088133511932,DirectionalReleasePressure,0.7140738805696426
813,2026-04-17 06:50:00,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,0.9219280948830342,0.2222222222222222,0.8,9.305,0.0,0.8235239619193873,0.6316615625776696,0.0748988095238095,0.8034906051809215,0.2982979612318542,CompressionPressure,0.8034906051809215
814,2026-04-17 06:55:00,Stable Compression Basin,Unresolved->Degrading->Unresolved->Unresolved,1.1567796494427114,0.2222222222222222,0.7,9.305,0.0,0.7879597598243748,0.5386211183510735,0.0748988095238095,0.747145716354275,0.3496717387917836,CompressionPressure,0.747145716354275
815,2026-04-17 07:00:00,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,1.3709505944503406,0.3333333333333333,0.6,15.669,0.0,0.7467765534181506,0.3084378907973213,0.11846071428571428,0.21431558784685373,0.4472797282502977,RotationalPressure,0.4472797282502977
816,2026-04-17 07:05:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,1.4854752972230063,0.3333333333333333,0.5,15.669,0.0,0.7055933470119264,0.24171894539913405,0.11846071428571428,0.16549112725689544,0.4723320069818183,RotationalPressure,0.4723320069818183
817,2026-04-17 07:10:00,Sponsor Exhaustion Collapse,Unresolved->Degrading->Degrading->Degrading,1.5219280948830343,0.3333333333333333,0.4,15.669,0.0,0.6644101406057021,0.1920782292443363,0.11846071428571428,0.12154616073647705,0.4803060564699494,RotationalPressure,0.4803060564699494
818,2026-04-17 07:15:00,Sponsor Exhaustion Collapse,Degrading->Degrading->Degrading->Degrading,1.4854752972230063,0.3333333333333333,0.5,15.669,0.0,0.6232269341994778,0.24171894539913405,0.11846071428571428,0.16549112725689544,0.4723320069818183,RotationalPressure,0.4723320069818183
819,2026-04-17 07:20:00,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,1.4854752972230063,0.4444444444444444,0.5,18.61,0.0,0.5876627321044654,0.3000522787324674,0.149797619047619,0.5877133494791177,0.5182001022199135,CompressionPressure,0.5877133494791177
820,2026-04-17 07:25:00,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,1.6854752972215634,0.5555555555555556,0.5,24.926,0.0,0.5492228966497045,0.13333333333333333,0.19318809523809521,0.10277777777777777,0.8439419047619048,RotationalPressure,0.8439419047619048
821,2026-04-17 07:30:00,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.360964047439353,0.5555555555555556,0.5,27.031,0.0,0.513658694554692,0.2856224479559749,0.20070595238095237,0.5677175248128182,0.544659932996406,CompressionPressure,0.5677175248128182
822,2026-04-17 07:35:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,1.360964047439353,0.4444444444444444,0.5,20.667,0.0,0.5192776988659038,0.3272891146226416,0.1571440476190476,0.595495302590596,0.4939018377583108,CompressionPressure,0.595495302590596
823,2026-04-17 07:40:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.360964047439353,0.4444444444444444,0.5,17.726,0.0,0.5192776988659038,0.3272891146226416,0.14664047619047615,0.595495302590596,0.48970040918688224,CompressionPressure,0.595495302590596
824,2026-04-17 07:45:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,1.7219280948815914,0.4444444444444444,0.4,20.226,7.5,0.5171677050953244,0.13333333333333336,0.3955690476190476,0.0888888888888889,0.5455609523809524,RotationalPressure,0.5455609523809524
825,2026-04-17 07:50:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Directional->Directional,1.8464393446652445,0.4444444444444444,0.4,13.862,7.5,0.5206767156359569,0.13333333333333336,0.37284047619047617,0.0888888888888889,0.5364695238095237,RotationalPressure,0.5364695238095237
826,2026-04-17 07:55:00,Sponsor Exhaustion Collapse,Unresolved->Directional->Directional->Degrading,1.8464393446652445,0.5555555555555556,0.4,20.862000000000002,7.5,0.5206767156359569,0.09166666666666667,0.21867380952380955,0.061111111111111116,0.5881361904761905,RotationalPressure,0.5881361904761905
827,2026-04-17 08:00:00,Sponsor Exhaustion Collapse,Directional->Directional->Degrading->Degrading,1.8464393446652445,0.5555555555555556,0.4,20.862000000000002,7.5,0.520676715635957,0.09166666666666667,0.21867380952380955,0.061111111111111116,0.5881361904761905,RotationalPressure,0.5881361904761905
828,2026-04-17 08:05:00,Stable Compression Basin,Directional->Degrading->Degrading->Unresolved,1.7609640474379105,0.5555555555555556,0.5,20.862000000000002,7.5,0.5203805028424424,0.23333333333333334,0.21867380952380955,0.5527777777777778,0.5881361904761905,RotationalPressure,0.5881361904761905
829,2026-04-17 08:10:00,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,1.9219280948815916,0.5555555555555556,0.4,24.237,7.5,0.5175048694826941,0.09166666666666667,0.23072738095238096,0.061111111111111116,0.842957619047619,RotationalPressure,0.842957619047619
830,2026-04-17 08:15:00,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.7609640474379105,0.5555555555555556,0.5,20.026,7.5,0.5203805028424424,0.23333333333333334,0.21568809523809523,0.5527777777777778,0.5869419047619048,RotationalPressure,0.5869419047619048
831,2026-04-17 08:20:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,1.7609640474379105,0.5555555555555556,0.5,17.921,7.5,0.5203805028424424,0.23333333333333334,0.2081702380952381,0.5527777777777778,0.5839347619047619,RotationalPressure,0.5839347619047619
832,2026-04-17 08:25:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.7609640474379105,0.5555555555555556,0.5,17.921,7.5,0.5203805028424424,0.23333333333333334,0.2081702380952381,0.5527777777777778,0.5839347619047619,RotationalPressure,0.5839347619047619
833,2026-04-17 08:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.1219280948801487,0.5555555555555556,0.4,17.921,7.5,0.555944704937455,0.19166666666666668,0.2081702380952381,0.5111111111111111,0.5839347619047619,RotationalPressure,0.5839347619047619
834,2026-04-17 08:35:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,2.1219280948801487,0.6666666666666666,0.4,17.921,7.5,0.5559447049374548,0.05000000000000003,0.42900357142857143,0.033333333333333354,0.6256014285714285,RotationalPressure,0.6256014285714285
